x,y
0.0,0.1395129474882506
0.001001001001001001,0.27076183685012173
0.002002002002002002,0.40040445853761736
0.003003003003003003,0.5275674179742771
0.004004004004004004,0.6513978343888088
0.005005005005005005,0.7710705302305827
0.006006006006006006,0.885794976953701
0.007007007007007007,0.9948219359548709
0.008008008008008008,1.0974497361568325
0.009009009009009009,1.1930301329552018
0.01001001001001001,1.2809736969635719
0.011011011011011011,1.3607546851665537
0.012012012012012012,1.4319153516859724
0.013013013013013013,1.4940696603408474
0.014014014014014014,1.5469063664928053
0.015015015015015015,1.5901914412679923
0.016016016016016016,1.623769817084587
0.017017017017017015,1.647566439439745
0.018018018018018018,1.6615866160676802
0.01901901901901902,1.6659156608168542
0.02002002002002002,1.6607178358534251
0.02102102102102102,1.6462346020246295
0.022022022022022022,1.622782193354166
0.023023023023023025,1.5907485376374675
0.024024024024024024,1.550589550904571
0.025025025025025023,1.5028248390706571
0.026026026026026026,1.448032845349799
0.02702702702702703,1.3868454869193774
0.028028028028028028,1.3199423288472762
0.029029029029029027,1.248044347391181
0.03003003003003003,1.1719073384126566
0.031031031031031032,1.0923150297858448
0.03203203203203203,1.010071959293794
0.03303303303303303,0.9259961815713204
0.03403403403403403,0.8409118691536448
0.035035035035035036,0.7556418736114272
0.036036036036036036,0.6710003130871971
0.037037037037037035,0.5877852522924735
0.03803803803803804,0.5067715401815078
0.03903903903903904,0.42870386909400027
0.04004004004004004,0.3542901171680871
0.04104104104104104,0.28419503328410045
0.04204204204204204,0.21903432073165685
0.043043043043043044,0.15936917222490465
0.044044044044044044,0.10570130485498341
0.04504504504504504,0.058468539100824946
0.04604604604604605,0.018040961159201174
0.04704704704704705,-0.0152822973544533
0.04804804804804805,-0.041275633794990774
0.04904904904904905,-0.05978888019258688
0.050050050050050046,-0.07074852346832106
0.05105105105105105,-0.07415822947215378
0.05205205205205205,-0.07009866636738094
0.05305305305305305,-0.058726629137413666
0.05405405405405406,-0.040273473226413614
0.055055055055055056,-0.01504287148943162
0.056056056056056056,0.016592085334630857
0.057057057057057055,0.054192418556370026
0.058058058058058054,0.0972573901794096
0.05905905905905906,0.14522919321506034
0.06006006006006006,0.19749816161598654
0.06106106106106106,0.2534084531381868
0.062062062062062065,0.31226415421779335
0.06306306306306306,0.3733357521797128
0.06406406406406406,0.4358669168125828
0.06506506506506507,0.49908153057802657
0.06606606606606606,0.56219090449648
0.06706706706706707,0.6244011150866984
0.06806806806806806,0.6849203966462064
0.06906906906906907,0.7429665226553279
0.07007007007007007,0.7977741101722367
0.07107107107107107,0.84860178176031
0.07207207207207207,0.894739120745641
0.07307307307307308,0.9355133574309515
0.07407407407407407,0.9702957262759958
0.07507507507507508,0.998507436972644
0.07607607607607608,1.0196252057693085
0.07707707707707707,1.0331862973037347
0.07807807807807808,1.038793031550684
0.07907907907907907,1.0361167152430553
0.08008008008008008,1.0249009622392775
0.08108108108108109,1.0049643727408408
0.08208208208208208,0.9762025469633697
0.08308308308308308,0.9385894147819391
0.08408408408408408,0.8921778689538201
0.08508508508508508,0.8370996957153762
0.08608608608608609,0.7735648027993665
0.08708708708708708,0.7018597511688334
0.08808808808808809,0.6223456029584972
0.0890890890890891,0.5354551041990555
0.09009009009009009,0.4416892268198109
0.09109109109109109,0.34161310012806806
0.0920920920920921,0.23585136739896528
0.09309309309309309,0.12508300832844355
0.0940940940940941,0.0100356728594721
0.09509509509509509,-0.10852042375490162
0.0960960960960961,-0.22977899087751025
0.0970970970970971,-0.3529044801945874
0.0980980980980981,-0.47703917107239635
0.0990990990990991,-0.6013104610394411
0.10010010010010009,-0.7248382970350775
0.1011011011011011,-0.8467426818014927
0.1021021021021021,-0.9661511891149511
0.1031031031031031,-1.0822064214604197
0.1041041041041041,-1.1940733442515443
0.10510510510510511,-1.3009464317815023
0.1061061061061061,-1.4020565617494736
0.10710710710710711,-1.4966775974279902
0.10810810810810811,-1.5841325992981692
0.1091091091091091,-1.6637996112585929
0.11011011011011011,-1.7351169702799667
0.1111111111111111,-1.7975880925983327
0.11211211211211211,-1.8507856941770506
0.11311311311311312,-1.894355408180607
0.11411411411411411,-1.928018767547235
0.11511511511511512,-1.9515755263746033
0.11611611611611611,-1.9649052996936291
0.11711711711711711,-1.9679685072475572
0.11811811811811812,-1.9608066130631916
0.11911911911911911,-1.9435416588436878
0.12012012012012012,-1.916375095472136
0.12112112112112113,-1.8795859231366485
0.12212212212212212,-1.8335281567154904
0.12312312312312312,-1.7786276390404927
0.12412412412412413,-1.7153782304354537
0.12512512512512514,-1.6443374084520017
0.12612612612612611,-1.5661213169494783
0.12712712712712712,-1.4813993085412778
0.12812812812812813,-1.390888028914436
0.12912912912912913,-1.2953450955822423
0.13013013013013014,-1.1955624272153267
0.13113113113113112,-1.0923592827829678
0.13213213213213212,-0.9865750722961284
0.13313313313313313,-0.8790620029540777
0.13413413413413414,-0.770677625939419
0.13513513513513514,-0.6622773499694876
0.13613613613613612,-0.5547069879873261
0.13713713713713713,-0.4487954030606674
0.13813813813813813,-0.34534731865532625
0.13913913913913914,-0.24513635696797542
0.14014014014014015,-0.14889836695602365
0.14114114114114115,-0.05732510110713451
0.14214214214214213,0.02894170312895783
0.14314314314314314,0.10931578494041883
0.14414414414414414,0.1832713165605907
0.14514514514514515,0.25034731076812067
0.14614614614614616,0.31015144066349454
0.14714714714714713,0.3623632381484795
0.14814814814814814,0.4067366430757997
0.14914914914914915,0.4431018808259596
0.15015015015015015,0.4713666520550014
0.15115115115115116,0.4915166244876655
0.15215215215215216,0.5036152228506665
